,CURLTUGMZLYLDI-UHFFFAOYSA-N_298K,IJGRMHOSHXDMSA-UHFFFAOYSA-N_298K,VNWKTOKETHGBQD-UHFFFAOYSA-N_298K,MYMOFIZGZYHOMD-UHFFFAOYSA-N_298K,QQONPFPTGQHPMA-UHFFFAOYSA-N_298K,ATUOYWHBWRKTHZ-UHFFFAOYSA-N_298K,HSFWRNGVRCDJHI-UHFFFAOYSA-N_298K,UFHFLCQGNIYNRP-UHFFFAOYSA-N_298K,OTMSDBZUPAUEDD-UHFFFAOYSA-N_298K,VGGSQFUCUMXWEO-UHFFFAOYSA-N_298K,XLYOFNOQVPJJNP-UHFFFAOYSA-N_298K,FHNFHKCVQCLJFQ-UHFFFAOYSA-N_298K,DNNSSWSSYDEUBZ-UHFFFAOYSA-N_298K,MWUXSHHQAYIFBG-UHFFFAOYSA-N_298K,VLKZOEOYAKHREP-UHFFFAOYSA-N_298K,OKKJLVBELUTLKV-UHFFFAOYSA-N_298K,LFQSCWFLJHTTHZ-UHFFFAOYSA-N_298K,SFZCNBIFKDRMGX-UHFFFAOYSA-N_298K,UGFAIRIUMAVXCW-UHFFFAOYSA-N_298K,XDTMQSROBMDMFD-UHFFFAOYSA-N_298K,UHOVQNZJYSORNB-UHFFFAOYSA-N_298K,TXEYQDLBPFQVAA-UHFFFAOYSA-N_298K,XKRFYHLGVUSROY-UHFFFAOYSA-N_298K,ZWEHNKRNPOVVGH-UHFFFAOYSA-N_298K,LELOWRISYMNNSU-UHFFFAOYSA-N_298K,QGZKDVFQNNGYKY-UHFFFAOYSA-N_298K,JCXJVPUVTGWSNB-UHFFFAOYSA-N_298K,CSCPPACGZOOCGX-UHFFFAOYSA-N_298K,IJDNQMDRQITEOD-UHFFFAOYSA-N_298K,NNPPMTNAJDCUHE-UHFFFAOYSA-N_298K,HEDRZPFGACZZDS-UHFFFAOYSA-N_298K,KFZMGEQAYNKOFK-UHFFFAOYSA-N_298K,BDERNNFJNOPAEC-UHFFFAOYSA-N_298K,VEXZGXHMUGYJMC-UHFFFAOYSA-N_298K,WEVYAHXRMPXWCK-UHFFFAOYSA-N_298K,YXFVVABEGXRONW-UHFFFAOYSA-N_298K,RWSOTUBLDIXVET-UHFFFAOYSA-N_298K,VZGDMQKNWNREIO-UHFFFAOYSA-N_298K,TVMXDCGIABBOFY-UHFFFAOYSA-N_298K,IMNFDUFMRHMDMM-UHFFFAOYSA-N_298K,OFBQJSOFQDEBGM-UHFFFAOYSA-N_298K,LRHPLDYGYMQRHN-UHFFFAOYSA-N_298K,IVSZLXZYQVIEFR-UHFFFAOYSA-N_298K,URLKBWYHVLBVBO-UHFFFAOYSA-N_298K,RAHZWNYVWXNFOC-UHFFFAOYSA-N_298K,SWQJXJOGLNCZEY-UHFFFAOYSA-N_298K,BZLVMXJERCGZMT-UHFFFAOYSA-N_298K,GQPLMRYTRLFLPF-UHFFFAOYSA-N_298K,XSTXAVWGXDQKEL-UHFFFAOYSA-N_298K,VXNZUUAINFGPBY-UHFFFAOYSA-N_298K,YTPLMLYBLZKORZ-UHFFFAOYSA-N_298K,QSHDDOUJBYECFT-UHFFFAOYSA-N_298K,WSFSSNUMVMOOMR-UHFFFAOYSA-N_298K,QWTDNUCVQCZILF-UHFFFAOYSA-N_298K
NIST-MATDB-7d1571382dd79cf21cfb21568cdc0ccf,376.56241773878014,0.12051728525765688,0.6051073654374252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-0461171b076b7338f3c8a5908aa5ac11,0.9075457259974661,,0.04762312158182939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-331eabacef6b034e4aab0683948a4798,0.19079732822043152,,0.04481596675057812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-905c38b797b80f8e78474acc09b087cc,1.043380461990532,0.2888644135134293,0.19973853304221456,,,,,,,,,,,,,,,,10.166611518398664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e8a1a82c4fe2ad952d1c107156f780f2,1.9926146277243992,0.19220962194122865,0.3108836213175191,,,,17.41803123036533,,3.5697443781637577,7.671620160762547,2622.1925233842803,,,,,,168.62067658609075,3.4626527856301994,,,,,,,,,,,,,,,,,,213.88240726996878,,,,,,,,,,,,,,,,,,
NIST-MATDB-31d01c4f809dd6db0abe267327cf81b4,,,,,,,,,,,125.01628603134829,,,,,19.24687902318513,25.06241843759795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-ab72cbc68d0a68b9462909f5ff901baf,2.4222454777031,,0.15844399348259688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-447c9019b6ef13139916dbdfdee1681e,2.1212127400289296,,1.0204334691138908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-f69ed813b38de6ebad057c3012a3aabe,7.0750004510293705,,0.06198204412588587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-19c69bb8a592464ef0f7ffe8b79d7238,0.4874934898073383,,0.03670978477089409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-078a12b17a121e5311cf9f4f424c0be2,2.493522339182002,0.4659088211795329,0.8613854872269292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-f6cad2e5d2f6546dad38b53a647bcaec,,,,,,,,,,,,,,,,72.63530156132299,18.499536609850768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-9420239d82db4174dac318d2f43463da,36.208917101069076,0.19457050213558427,0.19457050213558427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-271c45b6b4144b8371cb2301a8c093d9,5.160828301251319,0.15144324977374043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-1463164fd412775c8f1cd0ae9fdd734c,0.7413516105884157,,0.23332237657617316,,,,1.4348999850361077,,,,,,,,,22.70787501292515,10.078597656350244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-453ba70f2929b96ab189a1fcd4515f1c,9.876138669567847,0.5164851092656679,,,,,,0.037900503360258374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-8cae84fb784881ac1d577dea3d006c4e,3.6250861921580397,,0.22368566992690408,,78.15111544229349,194.65584855105402,,,91.21695323166594,37.73217243487727,,,,,,,,,,,,,,,,,,,371.61743826962015,,,,,,,,,,,,,,,,,,,,,84.17119609532585,,,,
NIST-MATDB-cf456ceb20be181c82372f598ccd6566,2.6589677831054273,0.31648617627073866,0.592399363352612,,,,,0.1202426743924357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-14d11886a664be3e7f199aa2c1cdb76d,6.7792472189275355,,0.3837561449106852,,,,,0.03971013379957831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-c9f07797eede38c284db86f39de45b80,0.6671112647439098,,0.3345435770243339,,,,,0.050930169049036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-252f24296ecceaa53b99ef463747d73c,0.5149992207623691,,,,,,,0.06430199437877725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-6d9a3e40757ae61aefc59e3fda366056,2.644552000383673,,0.4050169974803722,,,,,0.07308728642838436,,,,,,,,,,,,,,,,,,36.710682616251745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-1c6aa7a76b665592a4273f946a6de031,0.8317394782413555,0.23340039093459355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-884cce14ef9e7402207e4163a1ef11a1,23.08010450703162,,0.851818635582291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-5b2f2fe36d08c935b34cbe0368bb90af,2.680976613119733,0.26295142012251255,0.47366537122443003,,,,,0.04938852070163004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-6853463892c58fa717af9cbfb228f048,2.745540596770354,0.24301777977129263,0.6614319410972571,,,,,0.02125392509451981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d912f177ba8efc7896115a2e38b821e1,9.65881488170431,0.21544752716077537,,,,,,,,,111.62089292272226,,,,,190.84395741593968,3687.1775299758456,,,,,,,,,,,,,,,37.74280135272197,,,,,,,,,,16.23596629011293,,,,,,,,,,,,
NIST-MATDB-e32d2786e6e8ff8e09b3f5ba888d3634,3.3712617246901955,,0.34909527885032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-44727690c1a52928ef35bbd59402bac5,2.347111360985116,,0.08658075170776734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e0f1ea383b8b290ca83fb4c214ff9cf0,4.485712098849401,,2.636187009148069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-1a674d4d6bef939cd8a9c11f83c6ca64,0.315277173846736,,0.1403467547369992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-16b46a73888e61b0cad26c50f220e8e0,,,,,,,,,,,217.89914240602064,,,,,41.2109190841929,13.559269747582935,,,,5.18475824566511,,,,,,,,,,,,,,,5.964700312147826,,,,,,,,,,,,,,,,,,
NIST-MATDB-b31563b735632ba993c20807f96963db,,,,,,,,,,,,,,,,,,,,,125.8325452077535,,,,,,,,,,,,,,,8.94996803628727,,,,,,,0.1658057458301428,3.5895762927422727,,,,,,,,,,
NIST-MATDB-190ed881ef2c7d18396b178dd6a6d96e,3.2189223361113672,0.14212524320296674,,0.1873678706155929,,,,,,,,,,,,594.2663489083682,627.140894946161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-827b138fa44b70a8964cf903faba3b56,4.095936525910203,,0.9095908292329362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e38b8c1f4edd0b1a02f828d5d8e588e5,1.0508597590838022,0.17140580992899218,0.23712928518268125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-002415bcd538b26626f2f03e5443f598,0.48282895231130385,0.03481222951814739,0.08326871873629044,0.03970749753368496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-60668389e359ed8efc2c4e30467d0950,0.6841591607599411,0.05288340156665527,0.17142405782194464,0.08230191653522263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-775989e265743b13d867361d999255f8,1.125021501410419,,0.33475094449412995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-3d8168c3dd32cd01b769c05e9322fc7c,1.226391335215364,,0.25513144090464207,,,,,,,,,,,,,,,,,,,,,,,,,,55.056924456917685,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-fd7ade7b33c3327069abc402f4d18439,12.355777044568782,0.10798995563815854,16.751245776775118,,,,,0.02261824540825397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-673299a80070db8504a2a34e776659e5,1.8114163988215428,,0.5282880191403434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-16fcbd54c408f9470f14f13f6a1b469d,,,,,,,,,,,,,,,,53.24414634058324,87.35126133711513,,,407.37065569530125,,,,,,,,,,,,,,,,136.22005237915462,,,,,,,,,,,,,,,,,,
NIST-MATDB-69f363671c1af77d5e044616e37f0142,,,,,,,,0.09502973616780652,,,,,,,2344.3049699047297,63.94650775693212,303.4353095438616,,,,,,,,,,,,,,,,1508.481211259783,,,,,,,,,,,43605.74795391625,,,,,,,,,,
NIST-MATDB-68903cc5365ba3db894b850c58a55760,,,,,,,,,,,,,,,,67.03653391583762,,,,,,,,,,,,,,,,,,,120.75379730958826,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e0d9bf7b3bcfe198043d027bb0ac4475,0.5430661946429444,,0.0844504185577847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-70e4cfa1b84669ae598c0d6593fbc8ea,81.50544156687043,,0.6399144141628781,,,,,0.027091854908930856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-c0644aad5e19a216cd10eb1d055a3c1a,2.0594290990809254,,0.6174612329443242,,,,,0.11228470190923448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-612dffd0588cbe4108374b80475f83a1,0.3941642269888009,,,,,,,0.11327386970124995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-92e5cb35a42cbccccd0225ecabe23a0e,,,,,,,,,,,191.43947201278172,,,,,48.69597172895181,171.26504540070988,,,,13.256526658006186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-ba2d93a0187e6a0517be60f2a6733755,2.704782217484706,,0.5477388832069361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-2d457d9d7ac0a1ee5d9aa197f294d639,8.975516312112235,,1.0672469151640593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d347fe5ae6cbf23536fb9e9265331c1a,6.2291764933397324,,2.179489934042864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-acc1c763d6bbde1de29b940d8a3e0a17,4.7641461524611435,,2.101355376983062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-e094a8f7c015a5feebf53f4d00774521,2.2375293109048764,,0.726461987618748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-fad72a225851ed772d78989eef710ef3,2.1743630423489004,,1.292481759944782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a2328414e05c625a2b858f350ee177c1,3.0351432245990857,,1.6023077191158308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-942dedc1975483a190377db64506af57,155.02927835612087,0.5743347704326003,0.8143728760083547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-8d651cf53aa2990d2cccb34177e624ff,1.7829654823741559,0.17350552889948564,0.5027870984230033,0.16558063972227596,,,,0.643361297420871,,,,,,,,,,,,,,,0.16512069721530456,,,,,,,,,,,,,,,,,,,,,,59.95517374622109,,,,,,,,,
NIST-MATDB-73d80cf55c3c599e004a9828b244ec48,,,,,,,,,,,228.72222142126193,,,,,38.78274897387334,68.573890046921,,,,,,,,,,,21.64842427063936,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-c9b48f1b01eb70760c7d618b9ac9c937,7.48162611994084,0.15013886163415724,0.24374138206376947,0.2294229967889261,,,24.076227488916402,3.2916387728486174,1.533279087054552,12.43896222818632,,,,,,,,,0.1836621021618427,,,,0.170458914380597,,,,,,,,,,,,,,,,,,,,,,508.25030907936457,,,,,,,,,
NIST-MATDB-4dee20b8065894ae56f55485080b8a5c,,,,,,,50.15117789291376,,,16.905304068243566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d6cf4443b836a5f98178e7a4a41e5a54,,,,,,,,,,,,,,,,623.6438814186979,,,,,,,,,,,,,,,,,,,,1233.4666202697972,,,,,,,,,,,,,,,,,,
NIST-MATDB-379fa2ebbe547074c6f426b4f849e565,,,,,,,,,,,,,,,,705.7780390014939,,,,,,,,,,,,,,,,,,,,2579.28180004791,,,,,,,,,,,,,,,,,,
NIST-MATDB-6b98dcf5f8e02d6e6ec197460de4e32e,,,,,,,,,,,,,,,,537.3319889001644,,,,,,,,,,,,,,,,,,,,4175.123115396898,,,,,,,,,,,,,,,,,,
NIST-MATDB-66a77fb06707daf2885e1749a8d541bf,1.2499907239315051,,,,,,9.674725429460963,,,2.109613850480965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-3848560d836b3edca9c297ee78cc034e,5.473845229922508,,,,,,10.567200981329341,,,5.0213393849780115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d0c831582291703f826e3a6b5e7db410,1.472990380433069,,0.6909222140497301,,,,,0.15705934245683623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-b1b7fe9849b85a32810ca0f6ab4b601a,,,,,,,,,,,,,,0.8191256684616726,,,,,1.4255898514650707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-fab951d1e53d35279d22a30a416c2e08,1.2343171086929683,,0.5887257781074018,,,55.00233836683554,,,5.606476687871273,,,,,,,,,,,,,,,,,,,,102.99870697191415,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-3af2b8d03277489c91ea92ac602cc2ae,,,,,,,,,,,448.12784842385224,,,2.6832944038011766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-4ea0793b61cce54c7d7744d404766adc,,0.3485941030379847,1.2422165592771968,,,,,,,,53.984320403240424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-081a0818678716f502aee0b58ac1b30a,17.510261184523873,,0.27586366445535987,,,,,,,,34011.82858702825,,,,,11067.639168339463,148191.52420983085,,,,,,,,,513.0697980715084,,,,,,,,,,,,,,,,,,,,0.0004980698194531555,,,,,,,,
NIST-MATDB-6ba4b78d77cca6abf50ec0c98a19966a,,,,,,,,,,,8126.330980073505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006998801733198169,,,,,,,,
NIST-MATDB-a52a7c6a527ff82a196e6a150761c316,5.897761636625929,,0.4161225337618195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-68c981d9934affa7a5769d0aa259140a,21.145539877947986,,0.49409571861336615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-463dabdd96bcbf725f874fe5d8229c16,63.595026843734,,0.6350158494861742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-fe1deacb8ec59cfa5cd58e354f29c0f7,46.45529453719846,,1.5840603470845398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-27033be002ce051da65e794da11c4c2f,1.2822116329300783,,0.29123342073940184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a63d9788aad9ae8f613375330d0bde8f,1.8570473984232672,,0.8628694078500856,,,,,0.09586088042382375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-79f768d13ca51b521f4573d4bac81acd,3.077728462078909,,1.1587976701255587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-1b4fff6cb48e3c544cb81776c1f1ac76,2.8100976987391997,,0.632472720216569,,,,,0.027364325697459304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-ae46e894385f3cb16cc718540a182839,0.7972850807861744,,0.41936481340415616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-edb62d988354957a4d78d18253b716a9,,,,,,,,,0.3124272688128094,0.15895615601206028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-50af984898e0292f0da158135dffa953,2.9807093344792146,,0.5896883738397267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-b342ae78d659f61921dcf8ab7031c67a,0.07328255124425738,,,,,,,,,,,,,,,,,,,,,,0.09465069798462687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-2bef58b4e8c24e10c3a9261062de392c,1.5921241697042388,,,,,,,,,,3585.0848068704177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-0d2683dad466da17f641fb235c7bbbb5,0.1396375116661073,,,,,,,0.015853324585906894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-7794dcbafbe2d5a283b6a87ef79c2a1d,,,,,771.6358081507741,434.51872409014436,,,36.482482364203555,78.64110205032681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-98bd1513147122918efeb91846323729,,,,,307.1254693705828,252.83012608174178,,,21.154026899746015,46.93006535438959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-1201974f149c6afd96c47007dd9f0916,1.5737302439732768,0.23817917377977751,,,,,,0.030398795077517714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-75d324fa468d5bc9ddef4ffd7f5a09a0,2.251656202197714,0.33933648458915444,,,,,,0.06008665490323651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-79fdbf540a89212363d769c81e10caee,30.201369922763547,,0.8072972383106874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-17abf7bbea04f2e8fee3f9203193d266,2.5110173940724594,,0.41389670038741755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-022cb3fc52f69dd904dd0e863bff1a01,20.832871692231837,,0.47463805450405144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a5551ae2d0714850c10054b423ef38a3,6.600879588068973,0.07458090741438926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-44c1f92436c0902ac09ada3462247928,10.696443871123007,0.07348964785851837,0.3944194519473039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-a5af8dfe1fbe638b32656537e0c7ddb4,15.406588151197177,,0.6284149229454232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-7746cb1f97a8094bf4bceb8ceb76355b,,0.4103752651562948,,0.3801112464560592,,,,,,,224.7541124290005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-4814a43e64ebdc69158e3df5ee7ddf8b,,,,,,,,,,,,,,,,,,,,8011.726770676596,6703.953723302197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-9d628929b4752821ed982c9aba5c3642,,,,,,,,,,,,,,,,,,,,3883.897647915755,16982.429489760787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-75418b0ac3812bfdc1d04a82b4a4e782,,,,,,,,,,,,,,,,,,,,8848.461235800109,94207.97256746118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-f0add23ade266558e93eb75a6b272e11,,,,,,,,,,,,,,,,,,,,46801.46479999252,6204.991619344252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-9ca4de39ecce64654e3e96a0d2930f9b,,,,,,,,,,,,,,,,,,,,2932.9018278490194,5650.217418894675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-1160f796e3757da168da2a16cf578ce9,12.033995221023389,,1.1502127914772347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-8b8f5dc21e8758d0adfbc6da4cee39a6,2.971056608234668,,0.719071034772694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-11d3389ce9a1e176d33c061726feee10,,2.3210832003017514,,0.1755580938765931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-f50a4583eead6c95813ac6a43520bc4a,0.07918709080338923,,0.020622497631357893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-76591b35b6e15ebca7e84b7b467ee638,0.02845046473615292,,0.026879871105700223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-9e3223a140712032e610d98c9fe32e66,0.9490339025844088,,,,,,,0.08030448497852584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-d5ea47f8b857165c0c3b6471ad2fbaf1,3.2802388778922444,,1.1850913742383962,,,,,0.031718770782615716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-76ad3891de2cb0510edb534e0080ec5d,1.7435746401446743,0.1056755331742376,,0.16786130717086076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-dcb3a7624de3e6c829a848ecc5006230,,,0.43517400464942907,,,,,0.03545096086865955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-9347f55fbb4bb5f50e1678501501f8de,,,0.3408283560790585,,,,,0.044973918082568495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIST-MATDB-18e376e92b271f0e1a62a2a81dcd0a63,,,0.1930122912185353,,,17294.38928998317,,0.049118771690443284,0.5716308049886849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
